,bhk,type,area,price,region
28611,1,Apartment,380,3100000.0,Thane West
28635,2,Apartment,905,6090000.0,Thane West
28636,2,Apartment,902,6598999.999999999,Thane West
28644,2,Apartment,850,14000000.0,Malad West
28645,1,Apartment,367,4300000.0,Bhiwandi
28651,4,Apartment,2040,55000000.0,Thane West
28654,2,Apartment,1059,15800000.0,Malad East
28655,2,Apartment,1173,16500000.0,Malad East
28656,2,Apartment,703,13000000.0,Jogeshwari East
28657,1,Apartment,775,10500000.0,Malad East
28658,3,Apartment,1600,26000000.0,Malad East
28686,4,Apartment,1667,26300000.0,Malad East
28689,1,Apartment,735,11600000.0,Malad East
28690,2,Apartment,1059,15500000.0,Malad East
28696,1,Apartment,610,9800000.0,Sanpada
28697,1,Apartment,650,9550000.0,Sanpada
28702,2,Apartment,1091,16100000.000000002,Andheri East
28709,3,Apartment,1000,5200000.0,Virar
28710,1,Apartment,610,3150000.0,Virar
28711,2,Apartment,900,4300000.0,Virar
28712,2,Apartment,1150,6000000.0,Virar
28713,1,Apartment,630,3575000.0,Virar
28714,2,Apartment,612,6500000.0,Bhiwandi
28717,3,Apartment,1170,33200000.0,Malad West
28718,2,Apartment,910,23000000.0,Malad West
28729,2,Apartment,916,21500000.0,Andheri West
28730,2,Apartment,960,32500000.0,Andheri West
28731,3,Apartment,1100,30000000.0,Andheri West
28732,1,Apartment,450,11000000.0,Goregaon West
28734,3,Apartment,1400,32000000.0,Andheri West
28735,3,Apartment,1300,35000000.0,Andheri East
28736,1,Apartment,575,11500000.0,Goregaon West
28737,2,Apartment,750,14000000.0,Chembur
28738,2,Apartment,800,14500000.0,Kurla
28747,2,Apartment,980,5500000.0,Virar
28755,1,Apartment,509,14200000.0,Andheri West
28756,1,Apartment,720,5460000.0,Mira Road East
28757,1,Apartment,558,5155000.0,Mira Road East
28760,1,Apartment,769,7300000.0,Mira Road East
28761,1,Apartment,700,6050000.0,Mira Road East
28775,1,Apartment,747,6450000.0,Mira Road East
28779,2,Apartment,1060,7950000.0,Mira Road East
28815,1,Apartment,732,6500000.0,Mira Road East
28824,2,Apartment,1250,11500000.0,Mira Road East
28825,3,Apartment,1341,12600000.0,Bhayandar East
28835,2,Apartment,1044,10500000.0,Bhayandar East
28838,1,Apartment,720,5450000.0,Mira Road East
28839,1,Apartment,700,6700000.0,Mira Road East
28845,1,Apartment,558,5200000.0,Mira Road East
28848,3,Apartment,1525,14000000.0,Mira Road East
28850,3,Apartment,1428,13000000.0,Mira Road East
28868,3,Apartment,1341,12700000.0,Bhayandar East
28869,2,Apartment,1044,10700000.0,Bhayandar East
28870,2,Apartment,1044,10600000.0,Bhayandar East
28884,2,Apartment,1250,12500000.0,Mira Road East
28886,2,Apartment,890,8300000.0,Mira Road East
28896,1,Apartment,732,5800000.0,Mira Road East
28899,1,Apartment,725,6800000.0,Mira Road East
28900,3,Apartment,1341,12500000.0,Bhayandar East
28901,2,Apartment,1044,10000000.0,Bhayandar East
28914,1,Apartment,558,5100000.0,Mira Road East
28915,1,Apartment,747,6400000.0,Mira Road East
28917,3,Apartment,1220,31000000.0,Andheri West
28918,1,Apartment,550,3000000.0,Nala Sopara
28919,1,Apartment,615,2800000.0,Nala Sopara
28924,3,Apartment,1318,46000000.0,Andheri West
28925,2,Apartment,518,5025000.0,Virar
28926,1,Apartment,412,3510000.0,Virar
28927,1,Apartment,426,3515000.0,Virar
28928,2,Apartment,536,5035000.0,Virar
28929,2,Apartment,579,5450000.0,Virar
28930,2,Apartment,532,4621000.0,Virar
28931,1,Apartment,433,3529999.9999999995,Virar
28932,1,Apartment,560,9500000.0,Borivali West
28933,2,Apartment,1245,15200000.0,Airoli
28937,2,Apartment,1002,32500000.0,Andheri West
28950,2,Apartment,895,21000000.0,Andheri East
28951,2,Apartment,920,18000000.0,Andheri East
28952,3,Apartment,1337,100000000.0,Bandra West
28955,2,Apartment,1066,28000000.0,Goregaon West
28984,3,Apartment,1675,22599999.999999996,Nahur East
28985,3,Apartment,1775,23900000.0,Nahur East
28986,2,Apartment,1120,15100000.0,Nahur East
28987,2,Apartment,1090,14700000.0,Nahur East
28988,3,Apartment,1825,24600000.0,Nahur East
28989,3,Apartment,1725,23200000.0,Nahur East
29018,2,Apartment,893,39500000.0,Lower Parel
29019,3,Apartment,1375,66000000.0,Worli
29020,3,Apartment,1655,65000000.0,Wadala
29021,3,Apartment,1350,70000000.0,Lower Parel
29023,3,Apartment,1350,65000000.0,Worli
29029,2,Apartment,1348,40800000.0,Lower Parel
29030,3,Apartment,1440,45000000.0,Sion
29032,3,Apartment,1283,70000000.0,Bandra East
29034,3,Apartment,1440,48000000.0,Sion
29035,3,Apartment,1611,65000000.0,Wadala
29036,4,Apartment,2070,80000000.0,Wadala
29041,3,Apartment,980,48500000.0,Lower Parel
29043,3,Apartment,1323,68000000.0,Lower Parel
29044,3,Apartment,1447,85000000.0,Lower Parel
29045,4,Apartment,1990,110000000.0,Lower Parel
29046,3,Apartment,2065,75000000.0,Lower Parel
29048,3,Apartment,1331,65000000.0,Worli
29049,3,Apartment,1197,60000000.0,Worli
29050,3,Apartment,2000,45000000.0,Wadala
29058,2,Apartment,1050,12500000.0,Airoli
29059,4,Apartment,1475,68000000.0,Worli
29060,3,Apartment,1226,38700000.0,Borivali West
29061,2,Apartment,1243,7500000.0,Koper Khairane
29066,2,Apartment,1250,10100000.0,Mira Road East
29068,3,Apartment,1357,57000000.0,Sion
29069,3,Apartment,2018,60000000.0,Lower Parel
29072,2,Apartment,1000,25500000.0,Andheri West
29073,3,Apartment,1155,35000000.0,Airoli
29074,2,Apartment,900,23000000.0,Andheri West
29075,4,Apartment,1900,55000000.0,Andheri West
29076,3,Apartment,1850,52500000.0,Andheri West
29077,3,Apartment,1350,52000000.0,Juhu
29079,2,Apartment,1000,22500000.0,Andheri West
29080,1,Apartment,700,16000000.0,Andheri West
29081,1,Apartment,650,5251000.0,Mira Road East
29085,2,Apartment,1140,11399999.999999998,Kharghar
29087,1,Apartment,715,5000000.0,Kharghar
29091,4,Apartment,1700,87500000.0,Worli
29092,2,Apartment,1100,22500000.0,Powai
29093,2,Apartment,620,6000000.0,Dombivali
29095,4,Apartment,3090,28000000.0,Panvel
29098,3,Apartment,1331,68000000.0,Worli
29099,3,Apartment,1955,75000000.0,Wadala
29101,4,Apartment,2100,83000000.0,Wadala
29102,2,Apartment,675,3100000.0,Virar
29106,5,Apartment,5245,90000000.0,Thane West
29107,2,Apartment,990,8900000.0,Kalyan West
29114,1,Apartment,750,5400000.0,other
29116,2,Apartment,1035,7400000.0,Kalyan West
29117,2,Apartment,1127,7500000.0,Kalyan West
29118,2,Apartment,985,6500000.0,Kalyan West
29119,2,Apartment,1350,8500000.0,Kalyan West
29120,3,Apartment,1400,14800000.0,Thane West
29126,1,Studio Apartment,400,5300000.0,Thane West
29127,2,Apartment,850,8500000.0,Thane West
29128,2,Apartment,1200,13500000.0,Thane West
29129,1,Apartment,750,7200000.0,Thane West
29131,2,Apartment,995,9800000.0,Thane West
29133,1,Apartment,720,6900000.0,other
29134,3,Apartment,1550,27500000.0,Thane West
29135,1,Apartment,800,8200000.0,Thane West
29136,2,Apartment,900,20000000.0,Mulund West
29141,4,Apartment,2950,129000000.0,Lower Parel
29142,4,Apartment,2960,132500000.0,Lower Parel
29143,1,Apartment,615,2850000.0,Virar
29144,2,Apartment,1150,20000000.0,Kharghar
29145,1,Apartment,400,3900000.0,Thane West
29150,4,Apartment,2000,17000000.0,Kharghar
29158,2,Apartment,830,8600000.0,Thane West
29160,2,Apartment,750,12000000.0,Kanjurmarg
29161,1,Apartment,750,7700000.0,Thane West
29163,1,Apartment,665,3325000.0,Vasai
29164,1,Studio Apartment,400,2500000.0,Nala Sopara
29173,2,Apartment,950,11000000.0,Mira Road East
29178,4,Apartment,2200,40000000.0,Thane West
29185,3,Apartment,1500,19200000.0,Thane West
29192,1,Apartment,646,11000000.0,Borivali East
29193,2,Apartment,880,17000000.0,Dahisar
29194,2,Apartment,858,17000000.0,Borivali East
29195,2,Apartment,752,14000000.0,Borivali East
29196,2,Apartment,871,18000000.0,Borivali East
29197,2,Apartment,1000,20000000.0,Dahisar
29198,2,Apartment,732,13500000.0,Dahisar
29201,2,Apartment,623,10200000.0,Dahisar
29203,1,Apartment,443,8209999.999999999,Dahisar
29205,2,Apartment,629,10800000.0,Dahisar
29207,3,Apartment,1850,25000000.0,Malad East
29212,2,Apartment,900,10200000.0,Thane West
29214,3,Apartment,1225,23000000.0,Mulund West
29215,2,Apartment,1030,17500000.0,Mulund West
29218,2,Apartment,840,11399999.999999998,Thane West
29219,2,Apartment,1080,17500000.0,Mulund West
29221,2,Apartment,877,9900000.0,Thane West
29224,1,Studio Apartment,255,2299000.0,Mira Road East
29229,2,Apartment,655,16500000.0,Andheri West
29232,3,Apartment,1701,30000000.0,Wadala
29233,3,Apartment,2376,45100000.0,Wadala
29234,3,Apartment,2061,39200000.0,Wadala
29235,2,Apartment,1431,25400000.0,Wadala
29264,1,Apartment,504,4500000.0,Mira Road East
29265,2,Apartment,950,4350000.0,Vasai
29277,2,Apartment,1241,20500000.0,Kurla
29278,1,Apartment,725,10300000.0,Kurla
29279,1,Apartment,600,9500000.0,Kurla
29280,1,Apartment,700,9100000.0,Kurla
29281,2,Apartment,900,12000000.0,Kurla
29282,2,Apartment,900,12200000.0,Kurla
29283,1,Apartment,650,9200000.0,Kurla
29284,2,Apartment,900,12500000.0,Kurla
29285,2,Apartment,900,13500000.0,Kurla
29286,1,Apartment,700,9000000.0,Kurla
29287,1,Apartment,700,9500000.0,Kurla
29288,3,Apartment,1173,16000000.0,Kurla
29290,1,Apartment,600,7000000.0,Mira Road East
29291,2,Apartment,1150,12900000.0,Thane West
29293,2,Apartment,850,11800000.0,Thane West
29295,2,Apartment,870,10800000.0,Thane West
29296,1,Apartment,625,5600000.0,Thane West
29297,1,Apartment,750,8000000.0,other
29303,2,Apartment,830,4200000.0,Dombivali
29305,2,Apartment,930,8600000.0,Mira Road East
29317,1,Apartment,580,4100000.0,other
29318,1,Studio Apartment,370,3000000.0,Dombivali
29319,1,Apartment,575,4200000.0,Andheri West
29320,1,Studio Apartment,255,2415000.0,Mira Road East
29321,1,Studio Apartment,335,3005000.0,Mira Road East
29322,1,Studio Apartment,220,2019000.0000000002,Mira Road East
29323,2,Apartment,955,8800000.0,Mira Road East
29330,1,Apartment,663,7200000.0,Kharghar
29333,1,Apartment,680,6500000.0,Kharghar
29334,1,Apartment,800,8100000.0,Mira Road East
29336,3,Apartment,1149,7998999.999999999,Thane West
29338,3,Apartment,1740,43000000.0,Seawoods
29339,1,Apartment,625,4350000.0,Thane West
29340,3,Apartment,1150,12000000.0,Thane West
29343,1,Apartment,750,8900000.0,Mira Road East
29345,2,Apartment,1260,13000000.0,Ulwe
29346,1,Apartment,680,8400000.0,Goregaon West
29347,2,Apartment,1175,10000000.0,Ulwe
29352,1,Apartment,680,6700000.0,Mira Road East
29354,1,Apartment,675,6500000.0,Kharghar
29360,2,Apartment,1240,15000000.0,Kharghar
29372,1,Apartment,350,7500000.0,Chembur
29379,2,Apartment,1050,9900000.0,Mira Road East
29380,2,Apartment,1080,8500000.0,Kharghar
29382,1,Apartment,630,5600000.0,Kharghar
29383,2,Apartment,1000,10000000.0,Mira Road East
29386,1,Apartment,955,8800000.0,Mira Road East
29395,1,Studio Apartment,335,3000000.0,Mira Road East
29397,1,Studio Apartment,255,2416000.0,Mira Road East
29398,1,Studio Apartment,255,2406000.0,Mira Road East
29399,4,Apartment,3400,275000000.0,Andheri West
29416,1,Apartment,570,2400000.0,Bhiwandi
29426,2,Apartment,1100,9000000.0,Dombivali
29429,1,Apartment,650,8300000.0,Kandivali East
29435,3,Apartment,2000,110000000.0,Bandra West
29437,2,Apartment,899,24700000.000000004,Powai
29439,3,Apartment,1210,15500000.0,Thane West
29440,2,Apartment,1100,10500000.0,Thane West
29441,2,Apartment,860,2800000.0,Bhiwandi
29442,2,Apartment,980,9500000.0,Thane West
29443,2,Apartment,950,8300000.0,Thane West
29444,2,Apartment,1250,14000000.0,Thane West
29445,1,Apartment,950,9500000.0,Thane West
29446,3,Apartment,1190,15500000.0,Thane West
29448,2,Apartment,902,7300000.0,Thane West
29449,2,Apartment,966,7198999.999999999,Thane West
29450,3,Apartment,1200,55000000.0,Bandra West
29452,2,Apartment,770,8200000.0,Thane West
29453,2,Apartment,770,2700000.0,Bhiwandi
29454,1,Apartment,660,6900000.0,Thane West
29455,1,Apartment,640,6700000.0,Thane West
29457,1,Apartment,1040,10300000.0,Thane West
29461,2,Apartment,960,8700000.0,Mira Road East
29464,2,Apartment,950,8100000.0,Mira Road East
29468,3,Apartment,1358,12500000.0,Mira Road East
29476,2,Apartment,801,9000000.0,Mira Road East
29480,1,Apartment,470,12000000.0,Andheri West
29494,2,Apartment,910,16000000.0,Kandivali East
29497,1,Apartment,450,9500000.0,Mulund West
29498,2,Apartment,735,5500000.0,Taloja
29500,4,Apartment,2100,117500000.0,Bandra East
29502,2,Villa,1500,4500000.0,Neral
29503,1,Apartment,1000,9000000.0,Thane West
29508,1,Apartment,550,4000000.0,Santacruz West
29510,2,Apartment,1165,19500000.0,Malad East
29517,2,Apartment,999,10000000.0,Thane West
29519,1,Apartment,540,12500000.0,Ghatkopar East
29520,4,Apartment,2400,130000000.0,Khar
29525,3,Apartment,1435,15000000.0,Kharghar
29526,2,Apartment,1350,12300000.0,Ulwe
29527,2,Apartment,963,7498999.999999999,Thane West
29528,2,Apartment,1155,9500000.0,Ulwe
29531,1,Apartment,798,7500000.0,Thane West
29532,3,Apartment,1300,13500000.0,Thane West
29535,2,Apartment,895,11100000.000000002,Thane West
29539,1,Apartment,610,6200000.0,Thane West
29543,2,Apartment,780,10200000.0,Thane West
29546,2,Apartment,990,11800000.0,Thane West
29547,2,Apartment,750,10300000.0,Thane West
29548,2,Apartment,800,27000000.0,Sion
29553,1,Apartment,621,6159000.0,Mira Road East
29555,2,Villa,1800,4700000.0,Neral
29558,1,Apartment,680,5600000.0,Mira Road East
29561,1,Apartment,615,2500000.0,Bhiwandi
29562,2,Apartment,1100,12000000.0,Thane West
29564,2,Apartment,1000,10000000.0,Thane West
29565,2,Apartment,1080,9500000.0,Thane West
29566,1,Apartment,560,1800000.0,other
29570,3,Apartment,1787,26800000.0,Chembur
29575,1,Apartment,675,12500000.0,Malad West
29576,2,Apartment,1000,29000000.0,Andheri West
29579,1,Apartment,675,10800000.0,Goregaon East
29580,1,Apartment,602,4190000.0,Thane West
29581,4,Apartment,2000,100000000.0,Bandra West
29588,1,Apartment,600,19000000.0,Lower Parel
29594,3,Apartment,1600,95000000.0,Santacruz West
29595,2,Apartment,850,4500000.0,Bhandup West
29603,3,Apartment,980,12000000.0,Mira Road East
29607,2,Apartment,840,8000000.0,Mira Road East
29608,2,Apartment,900,9700000.0,Mira Road East
29609,1,Apartment,500,5700000.0,Mira Road East
29610,3,Apartment,1385,12500000.0,Mira Road East
29612,3,Apartment,1342,11399999.999999998,Mira Road East
29614,1,Apartment,550,6600000.0,Mira Road East
29621,3,Apartment,1300,9500000.0,Mira Road East
29623,2,Apartment,1055,9800000.0,Mira Road East
29626,2,Apartment,600,13500000.0,Ghatkopar East
29627,2,Apartment,960,10400000.0,Mira Road East
29636,3,Apartment,1050,14000000.0,Mira Road East
29639,1,Apartment,542,5700000.0,Mira Road East
29642,2,Apartment,900,5500000.0,Dombivali
29647,2,Apartment,1070,10300000.0,Mira Road East
29654,1,Apartment,695,6700000.0,Mira Road East
29668,1,Apartment,560,6300000.0,Mira Road East
29672,2,Apartment,750,9900000.0,Mira Road East
29673,2,Apartment,1050,8600000.0,Kamothe
29701,2,Apartment,665,8000000.0,Mira Road East
29703,1,Apartment,650,6250000.0,Kamothe
29705,1,Apartment,1030,6150000.0,Kamothe
29714,2,Apartment,1110,10400000.0,Kamothe
29715,2,Apartment,1550,9800000.0,Kamothe
29717,3,Apartment,1200,10000000.0,Thane West
29742,1,Apartment,695,6100000.0,Mira Road East
29746,3,Apartment,1340,10800000.0,Mira Road East
29752,3,Apartment,1350,12900000.0,Kamothe
29753,2,Apartment,538,9415000.0,Mira Road East
29754,2,Apartment,528,9240000.0,Mira Road East
29755,2,Apartment,514,8995000.0,Mira Road East
29756,2,Apartment,984,8856000.0,Mira Road East
29757,1,Apartment,769,6920999.999999999,Mira Road East
29758,2,Apartment,974,8766000.0,Mira Road East
29759,2,Apartment,1137,10200000.0,Mira Road East
29760,2,Apartment,1013,9117000.0,Mira Road East
29763,2,Apartment,800,6800000.0,Thane West
29772,2,Apartment,800,7600000.0,Mira Road East
29773,2,Apartment,800,8100000.0,Mira Road East
29775,3,Apartment,1340,11500000.0,Mira Road East
29776,3,Apartment,1185,9500000.0,Mira Road East
29777,3,Apartment,1412,10000000.0,Mira Road East
29778,2,Apartment,1180,12300000.0,Mira Road East
29780,2,Apartment,1000,8900000.0,Kamothe
29782,2,Apartment,875,9800000.0,Mira Road East
29791,2,Apartment,614,7700000.0,Mira Road East
29808,1,Apartment,475,6000000.0,Mira Road East
29812,1,Apartment,510,5500000.0,Mira Road East
29843,3,Apartment,1412,9500000.0,Mira Road East
29845,2,Apartment,845,9000000.0,Mira Road East
29847,2,Apartment,1050,7500000.0,Mira Road East
29850,1,Apartment,674,5200000.0,Mira Road East
29857,2,Apartment,1200,19000000.0,Andheri West
29880,3,Apartment,1820,25000000.0,Nerul
29885,3,Apartment,985,8900000.0,Mira Road East
29886,1,Apartment,645,6000000.0,Vasai
29887,2,Apartment,950,7900000.0,Mira Road East
29891,2,Apartment,1050,12100000.0,Thane West
29893,2,Apartment,950,8025000.0,Mira Road East
29894,3,Apartment,1750,69000000.0,Prabhadevi
29895,2,Apartment,750,21900000.0,Andheri East
29898,2,Apartment,1073,9700000.0,Mira Road East
29921,3,Apartment,1050,15900000.0,Mira Road East
29934,2,Apartment,1050,11100000.000000002,Mira Road East
29976,2,Apartment,720,8000000.0,Mira Road East
29983,1,Studio Apartment,350,6000000.0,Sanpada
29989,1,Apartment,745,7150000.0,Mira Road East
29997,1,Apartment,510,6800000.0,Mira Road East
29998,2,Apartment,795,7500000.0,Mira Road East
29999,2,Apartment,960,9300000.0,Mira Road East
30004,4,Apartment,1656,14900000.0,Thane West
30006,2,Apartment,745,9900000.0,Mira Road East
30014,2,Apartment,1050,10900000.0,Mira Road East
30032,1,Apartment,873,6900000.0,Mira Road East
30052,1,Studio Apartment,300,15000000.0,Worli
30057,2,Apartment,1250,19000000.0,Kandivali East
30058,2,Apartment,1250,23000000.0,Goregaon West
30062,2,Apartment,880,8500000.0,Thane West
30065,3,Apartment,1100,12000000.0,Thane West
30067,1,Apartment,610,7000000.0,Thane West
30068,2,Apartment,880,8200000.0,Thane West
30069,2,Apartment,1200,16000000.0,Kandivali East
30077,2,Apartment,930,12500000.0,Kandivali West
30078,4,Apartment,2000,117500000.0,Bandra East
30080,1,Studio Apartment,250,7500000.0,Andheri West
30081,2,Apartment,750,22000000.0,Andheri West
30082,2,Apartment,1011,24100000.0,Andheri West
30083,2,Apartment,1100,19900000.0,Malad West
30084,2,Apartment,1050,19900000.0,Malad West
30085,1,Apartment,650,11200000.000000002,Andheri West
30090,4,Villa,3600,25000000.0,Mira Road East
30091,1,Apartment,397,3310000.0,Mira Road East
30092,1,Studio Apartment,225,2900000.0,Malad West
30100,5,Villa,5400,65000000.0,Dombivali
30101,4,Villa,2700,35000000.0,Dombivali
30102,3,Villa,1800,23500000.0,Dombivali
30103,4,Villa,4162,300000000.0,Lower Parel
30105,3,Apartment,2150,51000000.0,Goregaon East
30106,2,Apartment,1000,22000000.0,Malad West
30107,2,Apartment,1000,19500000.0,Malad West
30108,2,Apartment,1450,27000000.0,Goregaon East
30109,3,Apartment,1405,38000000.0,Goregaon East
30110,3,Apartment,2120,44000000.0,Malad East
30111,3,Apartment,1820,37000000.0,Goregaon East
30112,3,Apartment,1740,28000000.0,Mulund West
30113,2,Apartment,1280,18000000.0,Mulund West
30114,2,Apartment,1105,23000000.0,Malad West
30115,3,Apartment,1305,32000000.0,Malad West
30116,3,Apartment,2500,29000000.0,Mulund West
30117,3,Apartment,1245,30000000.0,Goregaon West
30118,2,Apartment,1280,23000000.0,Goregaon East
30119,2,Apartment,1650,25500000.0,Goregaon East
30120,3,Apartment,1650,35000000.0,Goregaon East
30121,3,Apartment,1717,35000000.0,Goregaon East
30122,3,Apartment,1490,29000000.0,Malad East
30123,2,Apartment,838,24500000.0,Thane West
30124,3,Apartment,1400,45000000.0,Thane West
30125,3,Apartment,1650,39000000.0,Andheri West
30126,3,Apartment,1470,56500000.0,Powai
30127,2,Apartment,998,25500000.0,Powai
30131,3,Apartment,1071,10600000.0,Thane West
30132,3,Apartment,1560,26000000.0,Thane West
30133,3,Apartment,1120,19000000.0,Thane West
30134,3,Apartment,1150,22599999.999999996,Thane West
30135,2,Apartment,734,15000000.0,Thane West
30136,2,Apartment,623,11299999.999999998,Thane West
30137,2,Apartment,500,9500000.0,Thane West
30138,2,Apartment,765,23000000.0,Andheri West
30139,3,Apartment,1000,25000000.0,Borivali East
30140,4,Apartment,2215,65000000.0,Andheri West
30141,2,Apartment,728,13000000.0,Malad West
30142,3,Apartment,929,20500000.0,Malad West
30144,2,Apartment,740,16000000.0,Thane West
30146,2,Apartment,865,12500000.0,Thane West
30147,2,Apartment,875,15500000.0,Thane West
30149,2,Apartment,800,9550000.0,Thane West
30151,2,Apartment,672,12000000.0,Thane West
30152,2,Apartment,865,9900000.0,Thane West
30153,2,Apartment,1010,12500000.0,Thane West
30154,2,Apartment,1025,13500000.0,Thane West
30155,3,Apartment,975,17500000.0,Thane West
30157,3,Apartment,1076,15500000.0,Thane West
30158,3,Apartment,1635,25900000.0,Thane West
30159,4,Apartment,1900,36000000.0,Thane West
30161,3,Apartment,1500,23500000.0,Thane West
30165,3,Apartment,1755,20000000.0,Thane West
30166,2,Apartment,658,7998999.999999999,other
30167,1,Apartment,465,9500000.0,Sanpada
30169,2,Apartment,745,14000000.0,Thane West
30170,2,Apartment,910,6898999.999999999,Thane West
30171,2,Apartment,865,13899999.999999998,Thane West
30172,1,Apartment,520,5300000.0,Thane West
